sourcecode,sourcename,targetcode,targetname,date,verbal,cooperation,count,eventcode
850,INDONESIA,710,CHINA,199808,1,0,1,850
850,INDONESIA,710,CHINA,199808,1,1,9,850
850,INDONESIA,710,CHINA,199809,1,0,1,850
850,INDONESIA,710,CHINA,199810,1,1,1,850
850,INDONESIA,710,CHINA,199811,0,0,2,850
850,INDONESIA,710,HONG KONG,199811,1,1,4,850
850,INDONESIA,710,CHINA,199812,0,0,1,850
850,INDONESIA,710,CHINA,199812,1,0,1,850
850,INDONESIA,710,CHINA,199812,1,1,2,710
850,INDONESIA,710,CHINA,199902,0,0,3,850
850,INDONESIA,710,CHINA,199902,1,1,1,710
850,INDONESIA,710,HONG KONG,199903,0,1,1,850
850,INDONESIA,710,CHINA,199903,1,1,1,850
850,INDONESIA,710,CHINA,199904,1,1,1,850
850,INDONESIA,710,CHINA,199905,0,0,2,850
850,INDONESIA,710,CHINA,199907,1,1,1,850
850,INDONESIA,710,CHINA,199910,1,1,5,850
850,INDONESIA,710,CHINA,199911,1,1,17,710
850,INDONESIA,710,CHINA,199912,1,0,2,710
850,INDONESIA,710,CHINA,199912,1,1,52,710
850,INDONESIA,710,CHINA,200001,1,1,16,850
850,INDONESIA,710,CHINA,200002,0,0,2,710
850,INDONESIA,710,CHINA,200002,1,1,3,710
850,INDONESIA,710,HONG KONG,200003,1,1,3,850
850,INDONESIA,710,HONG KONG,200004,1,0,1,710
850,INDONESIA,710,CHINA,200004,1,1,16,710
850,INDONESIA,710,CHINA,200005,1,1,13,710
850,INDONESIA,710,CHINA,200006,1,1,3,710
850,INDONESIA,710,CHINA,200007,1,0,1,710
850,INDONESIA,710,CHINA,200007,1,1,66,850
850,INDONESIA,710,CHINA,200008,1,1,1,850
850,INDONESIA,710,CHINA,200009,1,1,9,850
850,INDONESIA,710,CHINA,200010,1,1,3,850
850,INDONESIA,710,CHINA,200011,1,0,2,850
850,INDONESIA,710,CHINA,200011,1,1,8,850
850,INDONESIA,710,CHINA,200101,1,0,1,710
850,INDONESIA,710,CHINA,200101,1,1,2,850
850,INDONESIA,710,CHINA,200102,1,1,2,850
850,INDONESIA,710,HONG KONG,200103,1,1,1,850
850,INDONESIA,710,CHINA,200104,1,1,2,850
850,INDONESIA,710,CHINA,200105,0,0,1,710
850,INDONESIA,710,CHINA,200105,1,1,10,710
850,INDONESIA,710,CHINA,200107,1,1,6,850
850,INDONESIA,710,CHINA,200108,1,1,3,710
850,INDONESIA,710,CHINA,200110,1,1,22,710
850,INDONESIA,710,CHINA,200111,0,1,1,850
850,INDONESIA,710,CHINA,200111,1,0,2,710
850,INDONESIA,710,CHINA,200111,1,1,119,850
850,INDONESIA,710,HONG KONG,200112,0,0,1,850
850,INDONESIA,710,CHINA,200112,1,1,12,850
850,INDONESIA,710,CHINA,200201,1,1,17,710
850,INDONESIA,710,CHINA,200202,1,1,4,850
850,INDONESIA,710,CHINA,200203,0,0,1,850
850,INDONESIA,710,CHINA,200203,1,0,1,710
850,INDONESIA,710,CHINA,200203,1,1,150,850
850,INDONESIA,710,CHINA,200204,1,1,24,710
850,INDONESIA,710,CHINA,200205,1,1,13,710
850,INDONESIA,710,CHINA,200206,1,1,4,850
850,INDONESIA,710,CHINA,200207,1,1,3,850
850,INDONESIA,710,CHINA,200208,0,1,8,850
850,INDONESIA,710,CHINA,200208,1,0,4,710
850,INDONESIA,710,CHINA,200208,1,1,31,850
850,INDONESIA,710,CHINA,200209,0,0,1,850
850,INDONESIA,710,CHINA,200209,0,1,1,850
850,INDONESIA,710,CHINA,200209,1,1,105,850
850,INDONESIA,710,CHINA,200210,0,0,4,850
850,INDONESIA,710,CHINA,200210,0,1,5,850
850,INDONESIA,710,CHINA,200210,1,1,14,850
850,INDONESIA,710,CHINA,200211,1,1,6,850
850,INDONESIA,710,CHINA,200212,0,1,3,710
850,INDONESIA,710,CHINA,200212,1,1,16,850
850,INDONESIA,710,CHINA,200301,1,1,1,850
850,INDONESIA,710,CHINA,200302,1,1,1,710
850,INDONESIA,710,CHINA,200303,1,1,1,850
850,INDONESIA,710,CHINA,200304,1,1,6,710
850,INDONESIA,710,CHINA,200305,0,0,1,850
850,INDONESIA,710,CHINA,200306,0,1,1,710
850,INDONESIA,710,CHINA,200308,0,1,2,710
850,INDONESIA,710,CHINA,200308,1,1,3,850
850,INDONESIA,710,CHINA,200309,1,1,7,850
850,INDONESIA,710,CHINA,200310,0,0,2,850
850,INDONESIA,710,CHINA,200310,1,1,15,710
850,INDONESIA,710,CHINA,200311,0,0,1,850
850,INDONESIA,710,CHINA,200311,1,1,8,710
850,INDONESIA,710,CHINA,200312,1,1,21,850
850,INDONESIA,710,CHINA,200401,1,1,2,710
850,INDONESIA,710,CHINA,200402,1,1,15,710
850,INDONESIA,710,CHINA,200403,0,0,6,850
850,INDONESIA,710,CHINA,200404,1,1,23,710
850,INDONESIA,710,CHINA,200405,0,1,2,850
850,INDONESIA,710,CHINA,200405,1,1,10,850
850,INDONESIA,710,CHINA,200406,1,1,3,710
850,INDONESIA,710,CHINA,200407,1,1,2,850
850,INDONESIA,710,CHINA,200408,0,0,1,850
850,INDONESIA,710,CHINA,200408,1,0,2,710
850,INDONESIA,710,CHINA,200409,1,1,5,850
850,INDONESIA,710,CHINA,200410,1,1,14,850
850,INDONESIA,710,CHINA,200411,1,0,2,850
850,INDONESIA,710,CHINA,200411,1,1,25,850
850,INDONESIA,710,CHINA,200412,1,1,10,850
850,INDONESIA,710,CHINA,200501,1,0,1,710
850,INDONESIA,710,CHINA,200501,1,1,52,850
850,INDONESIA,710,CHINA,200502,0,0,2,850
850,INDONESIA,710,CHINA,200502,1,0,1,710
850,INDONESIA,710,CHINA,200502,1,1,4,850
850,INDONESIA,710,CHINA,200503,1,1,6,850
850,INDONESIA,710,CHINA,200504,0,1,3,850
850,INDONESIA,710,CHINA,200504,1,1,170,850
850,INDONESIA,710,CHINA,200505,0,0,2,710
850,INDONESIA,710,CHINA,200505,1,1,39,710
850,INDONESIA,710,HONG KONG,200506,0,0,1,850
850,INDONESIA,710,CHINA,200506,1,0,1,710
850,INDONESIA,710,HONG KONG,200506,1,1,10,820
850,INDONESIA,710,CHINA,200507,0,0,6,850
850,INDONESIA,710,CHINA,200507,1,1,185,850
850,INDONESIA,710,CHINA,200508,1,1,51,850
850,INDONESIA,710,CHINA,200509,0,0,31,850
850,INDONESIA,710,CHINA,200509,1,1,15,850
850,INDONESIA,710,CHINA,200510,1,1,3,850
850,INDONESIA,710,HONG KONG,200511,0,1,1,850
850,INDONESIA,710,CHINA,200511,1,1,4,850
850,INDONESIA,710,HONG KONG,200512,0,0,1,850
850,INDONESIA,710,CHINA,200512,1,1,31,850
850,INDONESIA,710,CHINA,200601,1,1,9,850
850,INDONESIA,710,CHINA,200602,0,0,3,850
850,INDONESIA,710,HONG KONG,200602,1,1,6,850
850,INDONESIA,710,CHINA,200603,0,0,3,850
850,INDONESIA,710,CHINA,200603,1,1,34,850
850,INDONESIA,710,CHINA,200604,0,0,2,710
850,INDONESIA,710,CHINA,200604,1,1,42,710
850,INDONESIA,710,HONG KONG,200605,0,0,2,850
850,INDONESIA,710,CHINA,200605,0,1,3,850
850,INDONESIA,710,CHINA,200605,1,1,23,850
850,INDONESIA,710,CHINA,200606,0,0,1,710
850,INDONESIA,710,CHINA,200606,1,1,39,850
850,INDONESIA,710,CHINA,200607,0,0,1,850
850,INDONESIA,710,CHINA,200607,0,1,1,850
850,INDONESIA,710,CHINA,200607,1,0,1,710
850,INDONESIA,710,CHINA,200607,1,1,7,710
850,INDONESIA,710,HONG KONG,200608,0,0,1,850
850,INDONESIA,710,CHINA,200608,1,0,1,850
850,INDONESIA,710,HONG KONG,200608,1,1,4,850
850,INDONESIA,710,CHINA,200609,1,1,4,710
850,INDONESIA,710,CHINA,200610,0,0,1,850
850,INDONESIA,710,CHINA,200610,1,1,59,710
850,INDONESIA,710,HONG KONG,200611,0,1,2,850
850,INDONESIA,710,CHINA,200611,1,1,9,850
850,INDONESIA,710,CHINA,200612,0,0,1,710
850,INDONESIA,710,CHINA,200612,1,1,5,710
850,INDONESIA,710,CHINA,200701,0,0,1,850
850,INDONESIA,710,CHINA,200701,1,1,13,710
850,INDONESIA,710,CHINA,200702,1,1,12,850
850,INDONESIA,710,CHINA,200703,0,0,1,713
850,INDONESIA,710,CHINA,200703,1,1,3,850
850,INDONESIA,710,CHINA,200704,1,1,18,710
850,INDONESIA,710,CHINA,200705,0,0,1,850
850,INDONESIA,710,CHINA,200705,0,1,1,850
850,INDONESIA,710,CHINA,200705,1,1,23,850
850,INDONESIA,710,CHINA,200706,0,1,4,710
850,INDONESIA,710,CHINA,200706,1,0,1,710
850,INDONESIA,710,CHINA,200706,1,1,79,710
850,INDONESIA,710,CHINA,200707,1,1,45,850
850,INDONESIA,710,HONG KONG,200708,0,0,2,850
850,INDONESIA,710,CHINA,200708,1,1,5,710
850,INDONESIA,710,CHINA,200709,0,0,2,850
850,INDONESIA,710,CHINA,200709,1,0,3,710
850,INDONESIA,710,CHINA,200709,1,1,26,710
850,INDONESIA,710,CHINA,200710,1,1,11,850
850,INDONESIA,710,CHINA,200711,1,1,45,850
850,INDONESIA,710,CHINA,200712,1,1,10,710
850,INDONESIA,710,CHINA,200801,0,0,2,850
850,INDONESIA,710,HONG KONG,200801,1,1,20,850
850,INDONESIA,710,CHINA,200802,1,1,6,850
850,INDONESIA,710,CHINA,200803,1,1,10,850
850,INDONESIA,710,CHINA,200804,0,0,18,850
850,INDONESIA,710,CHINA,200804,0,1,1,850
850,INDONESIA,710,CHINA,200804,1,1,10,710
850,INDONESIA,710,CHINA,200805,1,1,12,850
850,INDONESIA,710,CHINA,200806,1,1,9,850
850,INDONESIA,710,CHINA,200807,1,1,8,850
850,INDONESIA,710,CHINA,200808,0,0,2,850
850,INDONESIA,710,HONG KONG,200808,1,0,3,710
850,INDONESIA,710,CHINA,200808,1,1,28,850
850,INDONESIA,710,CHINA,200809,0,1,1,850
850,INDONESIA,710,CHINA,200809,1,1,21,850
850,INDONESIA,710,CHINA,200810,0,1,2,710
850,INDONESIA,710,CHINA,200810,1,1,33,850
850,INDONESIA,710,CHINA,200811,1,1,14,850
850,INDONESIA,710,CHINA,200812,1,1,24,850
850,INDONESIA,710,CHINA,200901,1,1,14,710
850,INDONESIA,710,HONG KONG,200902,1,1,2,850
850,INDONESIA,710,CHINA,200903,0,1,1,850
850,INDONESIA,710,CHINA,200903,1,1,26,850
850,INDONESIA,710,CHINA,200904,0,1,1,850
850,INDONESIA,710,CHINA,200904,1,1,12,850
850,INDONESIA,710,CHINA,200905,1,1,8,850
850,INDONESIA,710,CHINA,200906,0,0,1,850
850,INDONESIA,710,CHINA,200906,1,1,14,850
850,INDONESIA,710,CHINA,200907,0,0,3,850
850,INDONESIA,710,CHINA,200907,1,0,1,710
850,INDONESIA,710,CHINA,200907,1,1,14,850
850,INDONESIA,710,CHINA,200908,0,1,2,710
850,INDONESIA,710,CHINA,200908,1,1,6,850
850,INDONESIA,710,CHINA,200909,0,1,2,710
850,INDONESIA,710,CHINA,200909,1,1,4,850
850,INDONESIA,710,CHINA,200910,0,0,1,850
850,INDONESIA,710,CHINA,200910,1,0,1,710
850,INDONESIA,710,CHINA,200910,1,1,6,710
850,INDONESIA,710,CHINA,200911,1,1,23,850
850,INDONESIA,710,CHINA,200912,0,1,3,710
850,INDONESIA,710,CHINA,200912,1,1,15,710
850,INDONESIA,710,CHINA,201001,0,0,2,850
850,INDONESIA,710,CHINA,201001,1,0,1,850
850,INDONESIA,710,CHINA,201001,1,1,22,850
850,INDONESIA,710,CHINA,201002,0,1,2,850
850,INDONESIA,710,CHINA,201002,1,1,6,850
850,INDONESIA,710,CHINA,201003,1,0,1,850
850,INDONESIA,710,CHINA,201003,1,1,15,850
850,INDONESIA,710,CHINA,201004,0,0,2,850
850,INDONESIA,710,CHINA,201004,0,1,1,850
850,INDONESIA,710,CHINA,201004,1,0,2,710
850,INDONESIA,710,CHINA,201004,1,1,34,850
850,INDONESIA,710,CHINA,201005,0,1,3,850
850,INDONESIA,710,CHINA,201005,1,1,12,850
850,INDONESIA,710,CHINA,201006,1,1,8,850
850,INDONESIA,710,CHINA,201007,1,1,15,850
850,INDONESIA,710,CHINA,201008,1,1,16,850
850,INDONESIA,710,CHINA,201009,1,1,19,850
850,INDONESIA,710,CHINA,201010,0,1,1,850
850,INDONESIA,710,CHINA,201010,1,0,1,710
850,INDONESIA,710,CHINA,201010,1,1,66,710
850,INDONESIA,710,CHINA,201011,1,1,70,850
850,INDONESIA,710,CHINA,201012,1,0,1,710
850,INDONESIA,710,CHINA,201012,1,1,8,850
850,INDONESIA,710,CHINA,201101,1,1,18,850
850,INDONESIA,710,CHINA,201102,0,1,1,850
850,INDONESIA,710,CHINA,201102,1,1,16,850
850,INDONESIA,710,CHINA,201103,1,1,7,850
850,INDONESIA,710,CHINA,201104,0,0,1,850
850,INDONESIA,710,CHINA,201104,0,1,1,850
850,INDONESIA,710,CHINA,201104,1,0,2,850
850,INDONESIA,710,CHINA,201104,1,1,119,850
850,INDONESIA,710,CHINA,201105,0,1,1,850
850,INDONESIA,710,CHINA,201105,1,1,70,850
850,INDONESIA,710,CHINA,201106,0,0,5,710
850,INDONESIA,710,CHINA,201106,1,0,1,816
850,INDONESIA,710,CHINA,201106,1,1,23,710
850,INDONESIA,710,CHINA,201107,0,0,2,850
850,INDONESIA,710,CHINA,201107,1,1,11,850
850,INDONESIA,710,CHINA,201108,1,1,19,850
850,INDONESIA,710,CHINA,201109,1,1,23,850
850,INDONESIA,710,HONG KONG,201110,1,1,14,850
850,INDONESIA,710,CHINA,201111,1,1,21,850
850,INDONESIA,710,CHINA,201112,1,1,9,850
850,INDONESIA,710,CHINA,201201,1,1,9,850
850,INDONESIA,710,CHINA,201202,0,0,1,850
850,INDONESIA,710,CHINA,201202,0,1,2,850
850,INDONESIA,710,CHINA,201202,1,1,28,850
850,INDONESIA,710,CHINA,201203,0,0,2,850
850,INDONESIA,710,CHINA,201203,1,0,1,710
850,INDONESIA,710,CHINA,201203,1,1,150,850
850,INDONESIA,710,CHINA,201204,0,0,1,850
850,INDONESIA,710,CHINA,201204,1,1,31,850
850,INDONESIA,710,CHINA,201205,0,0,1,850
850,INDONESIA,710,CHINA,201205,1,1,13,850
850,INDONESIA,710,CHINA,201206,1,0,3,710
850,INDONESIA,710,CHINA,201206,1,1,13,850
850,INDONESIA,710,CHINA,201207,0,1,2,850
850,INDONESIA,710,CHINA,201207,1,1,15,710
850,INDONESIA,710,CHINA,201208,1,1,61,850
850,INDONESIA,710,CHINA,201209,1,1,25,850
850,INDONESIA,710,CHINA,201210,1,1,8,710
850,INDONESIA,710,CHINA,201211,1,1,13,850
850,INDONESIA,710,CHINA,201212,1,1,6,710
850,INDONESIA,710,CHINA,201301,0,0,4,850
850,INDONESIA,710,CHINA,201301,1,1,34,710
850,INDONESIA,710,CHINA,201302,1,1,14,850
850,INDONESIA,710,CHINA,201303,1,1,4,850
850,INDONESIA,710,CHINA,201304,1,1,22,850
850,INDONESIA,710,CHINA,201305,0,0,1,850
850,INDONESIA,710,CHINA,201305,1,1,32,850
850,INDONESIA,710,CHINA,201306,1,1,13,850
850,INDONESIA,710,CHINA,201307,1,1,9,850
850,INDONESIA,710,CHINA,201308,0,0,1,850
850,INDONESIA,710,CHINA,201308,0,1,1,850
850,INDONESIA,710,CHINA,201308,1,1,14,850
850,INDONESIA,710,CHINA,201309,1,1,27,850
850,INDONESIA,710,CHINA,201310,1,1,191,850
850,INDONESIA,710,CHINA,201311,1,1,18,850
850,INDONESIA,710,CHINA,201312,1,1,38,710
850,INDONESIA,710,HONG KONG,201401,1,0,2,850
850,INDONESIA,710,HONG KONG,201401,1,1,37,850
850,INDONESIA,710,CHINA,201402,1,0,1,816
850,INDONESIA,710,CHINA,201402,1,1,25,710
850,INDONESIA,710,CHINA,201403,1,1,13,850
850,INDONESIA,710,HONG KONG,201404,1,0,1,710
850,INDONESIA,710,CHINA,201404,1,1,21,850
850,INDONESIA,710,HONG KONG,201405,0,0,1,850
850,INDONESIA,710,CHINA,201405,1,0,2,816
850,INDONESIA,710,CHINA,201405,1,1,15,710
850,INDONESIA,710,CHINA,201406,1,1,13,850
850,INDONESIA,710,CHINA,201407,1,1,20,850
850,INDONESIA,710,CHINA,201408,1,1,10,850
850,INDONESIA,710,CHINA,201409,0,0,2,850
850,INDONESIA,710,CHINA,201409,1,1,22,850
850,INDONESIA,710,CHINA,201410,0,0,2,850
850,INDONESIA,710,CHINA,201410,1,1,17,710
850,INDONESIA,710,CHINA,201411,0,0,1,850
850,INDONESIA,710,CHINA,201411,1,1,48,850
850,INDONESIA,710,CHINA,201412,0,1,10,710
850,INDONESIA,710,CHINA,201412,1,1,41,850
850,INDONESIA,710,CHINA,201501,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199402,1,1,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199601,1,1,2,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199602,1,0,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199602,1,1,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199603,1,1,6,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199607,1,1,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199609,1,1,22,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199701,1,1,1,710
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199801,1,1,30,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199802,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199804,1,1,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199805,1,1,7,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199806,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199807,1,1,1,710
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199808,1,1,4,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199811,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199902,1,1,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199904,1,1,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199909,1,1,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",199910,1,1,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200001,1,1,2,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200002,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200006,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200010,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200011,0,0,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200107,0,0,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200107,1,1,3,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200203,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200207,1,1,6,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200208,0,0,17,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200208,0,1,3,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200208,1,0,10,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200208,1,1,340,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200209,1,1,18,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200210,1,1,4,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200211,1,1,3,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200212,0,0,6,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200212,1,0,9,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200212,1,1,46,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200301,0,0,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200301,1,1,2,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200302,1,0,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200306,1,0,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200306,1,1,4,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200307,1,1,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200308,0,0,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200311,1,1,11,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200312,0,0,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200312,1,1,5,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200401,1,1,6,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200402,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200407,1,1,4,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200408,0,1,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200408,1,1,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200409,1,0,2,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200409,1,1,2,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200411,1,1,4,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200412,1,1,6,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200501,1,0,8,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200501,1,1,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200503,1,1,4,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200504,1,1,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200505,1,1,6,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200506,0,0,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200506,1,1,1,820
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200509,1,0,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200510,1,1,6,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200603,1,1,5,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200605,0,1,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200605,1,0,14,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200605,1,1,28,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200606,1,1,6,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200708,1,1,27,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200709,1,1,3,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200710,0,0,3,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200710,1,1,6,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200711,0,0,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200803,1,1,3,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200804,0,0,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200805,0,0,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200807,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200808,1,1,5,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200810,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200811,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200901,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200907,1,1,4,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200911,1,1,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",200912,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201003,0,0,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201005,0,0,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201005,1,1,3,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201007,1,1,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201008,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201010,1,1,12,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201011,1,1,3,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201105,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201106,0,0,3,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201109,0,0,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201201,1,0,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201204,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201205,1,1,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201208,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201209,1,1,1,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201211,1,1,5,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201212,1,1,4,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201303,1,0,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201303,1,1,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201305,1,1,5,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201307,1,1,2,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201308,1,1,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201309,1,1,3,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201310,1,1,8,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201401,1,1,5,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201402,1,1,7,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201404,1,1,2,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201408,1,1,6,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201409,1,1,2,713
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201410,1,0,2,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201412,0,0,1,850
850,INDONESIA,713,"TAIWAN, PROVINCE OF CHINA",201412,1,1,1,850
850,INDONESIA,816,VIETNAM,199110,1,1,1,850
850,INDONESIA,816,VIETNAM,199404,1,1,2,850
850,INDONESIA,816,VIETNAM,199505,1,1,1,850
850,INDONESIA,816,VIETNAM,199507,1,1,3,835
850,INDONESIA,816,VIETNAM,199509,1,1,3,850
850,INDONESIA,816,VIETNAM,199605,1,1,1,850
850,INDONESIA,816,VIETNAM,199606,0,1,1,850
850,INDONESIA,816,VIETNAM,199606,1,1,1,816
850,INDONESIA,816,VIETNAM,199607,1,1,1,850
850,INDONESIA,816,VIETNAM,199611,1,1,1,850
850,INDONESIA,816,VIETNAM,199612,1,1,2,816
